1.198100000000000000e+04
4.526000000000000000e+03
6.866000000000000000e+03
6.646000000000000000e+03
1.021700000000000000e+04
5.187000000000000000e+03
5.266000000000000000e+03
1.197300000000000000e+04
1.555600000000000000e+04
5.633000000000000000e+03
1.149700000000000000e+04
1.331100000000000000e+04
1.899500000000000000e+04
5.048000000000000000e+03
1.238700000000000000e+04
1.413000000000000000e+04
1.077000000000000000e+04
1.041700000000000000e+04
1.944500000000000000e+04
7.544000000000000000e+03
6.009000000000000000e+03
1.368600000000000000e+04
1.544700000000000000e+04
1.435900000000000000e+04
6.714000000000000000e+03
5.282000000000000000e+03
1.367800000000000000e+04
4.803000000000000000e+03
8.868000000000000000e+03
6.402000000000000000e+03
4.237000000000000000e+03
1.147100000000000000e+04
1.070800000000000000e+04
1.010300000000000000e+04
9.172000000000000000e+03
9.857000000000000000e+03
9.667000000000000000e+03
1.841400000000000000e+04
1.356200000000000000e+04
8.595000000000000000e+03
8.999000000000000000e+03
1.555200000000000000e+04
3.532000000000000000e+03
8.469000000000000000e+03
1.571900000000000000e+04
9.426000000000000000e+03
1.189500000000000000e+04
9.445000000000000000e+03
1.931000000000000000e+03
5.436000000000000000e+03
9.816000000000000000e+03
8.100000000000000000e+03
1.725000000000000000e+04
6.579000000000000000e+03
1.478800000000000000e+04
1.588100000000000000e+04
2.579400000000000000e+04
8.445000000000000000e+03
9.699000000000000000e+03
1.375800000000000000e+04
9.750000000000000000e+03
7.195000000000000000e+03
6.894000000000000000e+03
2.176600000000000000e+04
6.820000000000000000e+03
7.531000000000000000e+03
4.009000000000000000e+03
1.442400000000000000e+04
1.140500000000000000e+04
8.018000000000000000e+03
6.955000000000000000e+03
1.760300000000000000e+04
1.468500000000000000e+04
3.857000000000000000e+03
5.403000000000000000e+03
1.197100000000000000e+04
1.808200000000000000e+04
5.373000000000000000e+03
6.516000000000000000e+03
5.213000000000000000e+03
1.105800000000000000e+04
1.691600000000000000e+04
1.087300000000000000e+04
1.171600000000000000e+04
2.164700000000000000e+04
1.205700000000000000e+04
1.576300000000000000e+04
1.353000000000000000e+04
1.158700000000000000e+04
1.336200000000000000e+04
5.869000000000000000e+03
4.317000000000000000e+03
9.731000000000000000e+03
1.478700000000000000e+04
1.093200000000000000e+04
8.750000000000000000e+03
4.881000000000000000e+03
5.907000000000000000e+03
9.720000000000000000e+03
1.602000000000000000e+04
1.217300000000000000e+04
1.612600000000000000e+04
1.517400000000000000e+04
9.574000000000000000e+03
1.416800000000000000e+04
6.987000000000000000e+03
1.049900000000000000e+04
1.131800000000000000e+04
1.112300000000000000e+04
6.355000000000000000e+03
5.349000000000000000e+03
1.194800000000000000e+04
1.109300000000000000e+04
1.252700000000000000e+04
1.052100000000000000e+04
2.834500000000000000e+04
8.565000000000000000e+03
1.430500000000000000e+04
9.552000000000000000e+03
3.706000000000000000e+03
1.056300000000000000e+04
9.871000000000000000e+03
1.363800000000000000e+04
9.219000000000000000e+03
7.167000000000000000e+03
2.682500000000000000e+04
1.107800000000000000e+04
1.278000000000000000e+04
1.247300000000000000e+04
9.816000000000000000e+03
1.886000000000000000e+04
1.113800000000000000e+04
1.084200000000000000e+04
8.246000000000000000e+03
9.049000000000000000e+03
1.824200000000000000e+04
1.125700000000000000e+04
1.191700000000000000e+04
7.444000000000000000e+03
1.286400000000000000e+04
1.640300000000000000e+04
1.364200000000000000e+04
1.350800000000000000e+04
3.998000000000000000e+03
9.998000000000000000e+03
5.324000000000000000e+03
2.344900000000000000e+04
1.200300000000000000e+04
1.537000000000000000e+04
9.262000000000000000e+03
