6.580000000000000000e+03,1.544000000000000000e+03,5.481000000000000000e+03,2.817004196314540909e-01,1.379000000000000000e+03,3.914000000000000000e+03,3.523249872253449433e-01
1.154700000000000000e+04,1.871000000000000000e+03,5.481000000000000000e+03,3.413610654989965298e-01,1.483000000000000000e+03,3.914000000000000000e+03,3.788962698007153906e-01
7.055000000000000000e+03,1.316000000000000000e+03,5.481000000000000000e+03,2.401021711366538858e-01,1.390000000000000000e+03,3.914000000000000000e+03,3.551354113438937032e-01
1.144800000000000000e+04,2.297000000000000000e+03,5.481000000000000000e+03,4.190841087392811470e-01,1.389000000000000000e+03,3.914000000000000000e+03,3.548799182422074372e-01
9.330000000000000000e+03,1.779000000000000000e+03,5.481000000000000000e+03,3.245758073344280348e-01,1.637000000000000000e+03,3.914000000000000000e+03,4.182422074603985851e-01
9.228000000000000000e+03,2.078000000000000000e+03,5.481000000000000000e+03,3.791278963692756854e-01,1.629000000000000000e+03,3.914000000000000000e+03,4.161982626469085123e-01
2.114000000000000000e+03,7.260000000000000000e+02,5.481000000000000000e+03,1.324575807334427979e-01,7.940000000000000000e+02,3.914000000000000000e+03,2.028615227388860520e-01
9.858000000000000000e+03,1.770000000000000000e+03,5.481000000000000000e+03,3.229337712096332913e-01,1.544000000000000000e+03,3.914000000000000000e+03,3.944813490035768977e-01
5.389000000000000000e+03,1.268000000000000000e+03,5.481000000000000000e+03,2.313446451377485780e-01,1.097000000000000000e+03,3.914000000000000000e+03,2.802759325498211385e-01
1.216400000000000000e+04,1.971000000000000000e+03,5.481000000000000000e+03,3.596059113300492660e-01,1.697000000000000000e+03,3.914000000000000000e+03,4.335717935615738261e-01
6.423000000000000000e+03,1.367000000000000000e+03,5.481000000000000000e+03,2.494070425104907840e-01,1.155000000000000000e+03,3.914000000000000000e+03,2.950945324476239029e-01
8.197000000000000000e+03,1.956000000000000000e+03,5.481000000000000000e+03,3.568691844553913417e-01,1.613000000000000000e+03,3.914000000000000000e+03,4.121103730199284776e-01
8.320000000000000000e+03,1.710000000000000000e+03,5.481000000000000000e+03,3.119868637110016496e-01,1.204000000000000000e+03,3.914000000000000000e+03,3.076136944302503839e-01
1.058400000000000000e+04,1.572000000000000000e+03,5.481000000000000000e+03,2.868089764641488792e-01,1.366000000000000000e+03,3.914000000000000000e+03,3.490035769034235957e-01
7.009000000000000000e+03,1.405000000000000000e+03,5.481000000000000000e+03,2.563400839262908182e-01,1.190000000000000000e+03,3.914000000000000000e+03,3.040367910066428259e-01
7.379000000000000000e+03,1.559000000000000000e+03,5.481000000000000000e+03,2.844371465061120152e-01,1.003000000000000000e+03,3.914000000000000000e+03,2.562595809913132405e-01
1.812400000000000000e+04,2.489000000000000000e+03,5.481000000000000000e+03,4.541142127349023783e-01,2.087000000000000000e+03,3.914000000000000000e+03,5.332141032192130314e-01
7.835000000000000000e+03,1.648000000000000000e+03,5.481000000000000000e+03,3.006750592957489476e-01,1.669000000000000000e+03,3.914000000000000000e+03,4.264179867143587099e-01
2.532200000000000000e+04,2.540000000000000000e+03,5.481000000000000000e+03,4.634190841087392765e-01,2.462000000000000000e+03,3.914000000000000000e+03,6.290240163515584682e-01
1.270800000000000000e+04,1.949000000000000000e+03,5.481000000000000000e+03,3.555920452472176585e-01,1.905000000000000000e+03,3.914000000000000000e+03,4.867143587123147763e-01
8.696000000000000000e+03,1.744000000000000000e+03,5.481000000000000000e+03,3.181901112935595632e-01,1.842000000000000000e+03,3.914000000000000000e+03,4.706182933060807372e-01
9.946000000000000000e+03,1.457000000000000000e+03,5.481000000000000000e+03,2.658274037584382188e-01,1.268000000000000000e+03,3.914000000000000000e+03,3.239652529381706891e-01
1.215200000000000000e+04,1.698000000000000000e+03,5.481000000000000000e+03,3.097974822112752880e-01,1.868000000000000000e+03,3.914000000000000000e+03,4.772611139499233768e-01
7.906000000000000000e+03,1.493000000000000000e+03,5.481000000000000000e+03,2.723955482576172482e-01,1.457000000000000000e+03,3.914000000000000000e+03,3.722534491568727510e-01
1.616500000000000000e+04,2.048000000000000000e+03,5.481000000000000000e+03,3.736544426199598368e-01,2.147000000000000000e+03,3.914000000000000000e+03,5.485436893203883280e-01
6.961000000000000000e+03,1.327000000000000000e+03,4.513000000000000000e+03,2.940394416131176802e-01,1.316000000000000000e+03,3.759000000000000000e+03,3.500931098696462018e-01
6.378000000000000000e+03,1.246000000000000000e+03,4.513000000000000000e+03,2.760912918236206326e-01,1.258000000000000000e+03,3.759000000000000000e+03,3.346634743282788094e-01
9.752000000000000000e+03,1.397000000000000000e+03,4.513000000000000000e+03,3.095501883447817626e-01,1.586000000000000000e+03,3.759000000000000000e+03,4.219207235967012415e-01
9.580000000000000000e+03,1.889000000000000000e+03,4.513000000000000000e+03,4.185685796587635954e-01,1.398000000000000000e+03,3.759000000000000000e+03,3.719074221867517682e-01
7.369000000000000000e+03,1.495000000000000000e+03,4.513000000000000000e+03,3.312652337691114335e-01,1.334000000000000000e+03,3.759000000000000000e+03,3.548816174514498600e-01
