7.238000000000000000e+03,1.560000000000000000e+03,3.620000000000000000e+03,4.309392265193370264e-01,1.435000000000000000e+03,2.669000000000000000e+03,5.376545522667666166e-01
4.539000000000000000e+03,1.188000000000000000e+03,3.620000000000000000e+03,3.281767955801104808e-01,9.100000000000000000e+02,2.669000000000000000e+03,3.409516672911202528e-01
5.337000000000000000e+03,9.570000000000000000e+02,3.620000000000000000e+03,2.643646408839778750e-01,8.790000000000000000e+02,2.669000000000000000e+03,3.293368302735106834e-01
8.981000000000000000e+03,1.718000000000000000e+03,3.620000000000000000e+03,4.745856353591160204e-01,1.268000000000000000e+03,2.669000000000000000e+03,4.750843012364181495e-01
8.546000000000000000e+03,1.516000000000000000e+03,3.620000000000000000e+03,4.187845303867403501e-01,1.351000000000000000e+03,2.669000000000000000e+03,5.061820906706632206e-01
8.419000000000000000e+03,1.517000000000000000e+03,3.620000000000000000e+03,4.190607734806630069e-01,9.700000000000000000e+02,2.669000000000000000e+03,3.634319970026226865e-01
4.212000000000000000e+03,1.438000000000000000e+03,3.620000000000000000e+03,3.972375690607734544e-01,1.013000000000000000e+03,2.669000000000000000e+03,3.795428999625327648e-01
8.191000000000000000e+03,1.788000000000000000e+03,3.620000000000000000e+03,4.939226519337016619e-01,1.462000000000000000e+03,2.669000000000000000e+03,5.477707006369426646e-01
8.503000000000000000e+03,1.103000000000000000e+03,3.620000000000000000e+03,3.046961325966850986e-01,9.960000000000000000e+02,2.669000000000000000e+03,3.731734732109404096e-01
1.300000000000000000e+03,9.470000000000000000e+02,3.620000000000000000e+03,2.616022099447513627e-01,6.760000000000000000e+02,2.669000000000000000e+03,2.532783814162607450e-01
3.177000000000000000e+03,1.219000000000000000e+03,3.620000000000000000e+03,3.367403314917127299e-01,9.710000000000000000e+02,2.669000000000000000e+03,3.638066691644810668e-01
9.245000000000000000e+03,1.732000000000000000e+03,3.620000000000000000e+03,4.784530386740331598e-01,1.617000000000000000e+03,2.669000000000000000e+03,6.058448857249906228e-01
7.477000000000000000e+03,1.675000000000000000e+03,3.620000000000000000e+03,4.627071823204420009e-01,1.308000000000000000e+03,2.669000000000000000e+03,4.900711877107530867e-01
5.420000000000000000e+03,1.506000000000000000e+03,3.620000000000000000e+03,4.160220994475138379e-01,7.990000000000000000e+02,2.669000000000000000e+03,2.993630573248407534e-01
7.920000000000000000e+03,2.265000000000000000e+03,3.620000000000000000e+03,6.256906077348066697e-01,1.502000000000000000e+03,2.669000000000000000e+03,5.627575871112776573e-01
3.624000000000000000e+03,1.094000000000000000e+03,3.620000000000000000e+03,3.022099447513812431e-01,6.120000000000000000e+02,2.669000000000000000e+03,2.292993630573248454e-01
4.092000000000000000e+03,1.136000000000000000e+03,3.483000000000000000e+03,3.261556129773183765e-01,7.820000000000000000e+02,2.647000000000000000e+03,2.954287873063846104e-01
9.583000000000000000e+03,1.434000000000000000e+03,3.483000000000000000e+03,4.117140396210163811e-01,1.367000000000000000e+03,2.647000000000000000e+03,5.164336985266338997e-01
3.252000000000000000e+03,1.280000000000000000e+03,3.483000000000000000e+03,3.674992822279644078e-01,9.390000000000000000e+02,2.647000000000000000e+03,3.547412164714771610e-01
3.546000000000000000e+03,1.158000000000000000e+03,3.483000000000000000e+03,3.324720068906115156e-01,9.010000000000000000e+02,2.647000000000000000e+03,3.403853418964866151e-01
5.630000000000000000e+03,9.890000000000000000e+02,3.483000000000000000e+03,2.839506172839506015e-01,1.010000000000000000e+03,2.647000000000000000e+03,3.815640347563279411e-01
9.071000000000000000e+03,1.663000000000000000e+03,3.483000000000000000e+03,4.774619580821131137e-01,1.302000000000000000e+03,2.647000000000000000e+03,4.918775972799395713e-01
1.050300000000000000e+04,1.490000000000000000e+03,3.483000000000000000e+03,4.277921332184898007e-01,1.139000000000000000e+03,2.647000000000000000e+03,4.302984510766905690e-01
2.762000000000000000e+03,7.680000000000000000e+02,3.483000000000000000e+03,2.204995693367786391e-01,8.220000000000000000e+02,2.647000000000000000e+03,3.105402342274272698e-01
6.108000000000000000e+03,1.345000000000000000e+03,3.483000000000000000e+03,3.861613551536032252e-01,9.500000000000000000e+02,2.647000000000000000e+03,3.588968643747638687e-01
9.996000000000000000e+03,1.666000000000000000e+03,3.483000000000000000e+03,4.783232845248349130e-01,1.695000000000000000e+03,2.647000000000000000e+03,6.403475632791839622e-01
4.371000000000000000e+03,1.099000000000000000e+03,3.483000000000000000e+03,3.155325868504162967e-01,9.410000000000000000e+02,2.647000000000000000e+03,3.554967888175292745e-01
1.084900000000000000e+04,1.767000000000000000e+03,3.483000000000000000e+03,5.073212747631352659e-01,1.318000000000000000e+03,2.647000000000000000e+03,4.979221760483566461e-01
5.640000000000000000e+03,1.322000000000000000e+03,3.483000000000000000e+03,3.795578524260694864e-01,9.730000000000000000e+02,2.647000000000000000e+03,3.675859463543634242e-01
6.298000000000000000e+03,1.403000000000000000e+03,3.483000000000000000e+03,4.028136663795578443e-01,1.160000000000000000e+03,2.647000000000000000e+03,4.382319607102380110e-01
5.305000000000000000e+03,1.379000000000000000e+03,3.483000000000000000e+03,3.959230548377835057e-01,1.114000000000000000e+03,2.647000000000000000e+03,4.208537967510389000e-01
5.827000000000000000e+03,1.042000000000000000e+03,3.483000000000000000e+03,2.991673844387022774e-01,1.084000000000000000e+03,2.647000000000000000e+03,4.095202115602569193e-01
6.470000000000000000e+03,1.675000000000000000e+03,2.889000000000000000e+03,5.797853928695050341e-01,1.127000000000000000e+03,2.525000000000000000e+03,4.463366336633663445e-01
5.887000000000000000e+03,1.387000000000000000e+03,2.889000000000000000e+03,4.800969193492558018e-01,1.031000000000000000e+03,2.525000000000000000e+03,4.083168316831682909e-01
4.783000000000000000e+03,1.248000000000000000e+03,2.889000000000000000e+03,4.319833852544132657e-01,8.710000000000000000e+02,2.525000000000000000e+03,3.449504950495049238e-01
7.645000000000000000e+03,1.600000000000000000e+03,2.889000000000000000e+03,5.538248528902735002e-01,1.017000000000000000e+03,2.525000000000000000e+03,4.027722772277227969e-01
6.639000000000000000e+03,1.482000000000000000e+03,2.889000000000000000e+03,5.129802699896157669e-01,1.183000000000000000e+03,2.525000000000000000e+03,4.685148514851485424e-01
6.386000000000000000e+03,1.648000000000000000e+03,2.889000000000000000e+03,5.704395984769816685e-01,1.156000000000000000e+03,2.525000000000000000e+03,4.578217821782178398e-01
7.021000000000000000e+03,1.350000000000000000e+03,2.889000000000000000e+03,4.672897196261682207e-01,1.049000000000000000e+03,2.525000000000000000e+03,4.154455445544554260e-01
9.097000000000000000e+03,1.687000000000000000e+03,2.889000000000000000e+03,5.839390792661820484e-01,1.343000000000000000e+03,2.525000000000000000e+03,5.318811881188119095e-01
5.453000000000000000e+03,1.266000000000000000e+03,2.889000000000000000e+03,4.382139148494288428e-01,1.011000000000000000e+03,2.525000000000000000e+03,4.003960396039604186e-01
6.272000000000000000e+03,1.371000000000000000e+03,2.889000000000000000e+03,4.745586708203530790e-01,9.500000000000000000e+02,2.525000000000000000e+03,3.762376237623762387e-01
